TUCASEID,TULINENO,TUYEAR,TUMONTH,TEABSRSN,TEERN,TEERNH1O,TEERNH2,TEERNHRO,TEERNHRY,TEERNPER,TEERNRT,TEERNUOT,TEERNWKP,TEHRFTPT,TEHRUSL1,TEHRUSL2,TEHRUSLT,TEIO1COW,TEIO1ICD,TEIO1OCD,TELAYAVL,TELAYLK,TELFS,TELKAVL,TELKM1,TEMJOT,TERET1,TESCHENR,TESCHFT,TESCHLVL,TESPEMPNOT,TESPUHRS,TRCHILDNUM,TRDPFTPT,TRDTIND1,TRDTOCC1,TRERNHLY,TRERNUPD,TRERNWA,TRHERNAL,TRHHCHILD,TRHOLIDAY,TRIMIND1,TRMJIND1,TRMJOCC1,TRMJOCGR,TRNHHCHILD,TRNUMHOU,TROHHCHILD,TRSPFTPT,TRSPPRES,TRTALONE,TRTALONE_WK,TRTCC,TRTCCC,TRTCCC_WK,TRTCCTOT,TRTCHILD,TRTCOC,TRTEC,TRTFAMILY,TRTFRIEND,TRTHH,TRTHHFAMILY,TRTNOCHILD,TRTNOHH,TRTO,TRTOHH,TRTOHHCHILD,TRTONHH,TRTONHHCHILD,TRTSPONLY,TRTSPOUSE,TRTUNMPART,TRWERNAL,TRYHHCHILD,TTHR,TTOT,TTWK,TUABSOT,TUBUS,TUBUS1,TUBUS2OT,TUBUSL1,TUBUSL2,TUBUSL3,TUBUSL4,TUCC2,TUCC4,TUCC5B_CK,TUCC5_CK,TUCC9,TUDIARYDATE,TUDIARYDAY,TUDIS,TUDIS1,TUDIS2,TUECYTD,TUELDER,TUELFREQ,TUELNUM,TUERN2,TUERNH1C,TUFINLWGT,TUFWK,TUIO1MFG,TUIODP1,TUIODP2,TUIODP3,TULAY,TULAY6M,TULAYAVR,TULAYDT,TULK,TULKAVR,TULKDK1,TULKDK2,TULKDK3,TULKDK4,TULKDK5,TULKDK6,TULKM2,TULKM3,TULKM4,TULKM5,TULKM6,TULKPS1,TULKPS2,TULKPS3,TULKPS4,TULKPS5,TULKPS6,TURETOT,TUSPABS,TUSPUSFT,TUSPWK,TXABSRSN,TXERN,TXERNH1O,TXERNH2,TXERNHRO,TXERNHRY,TXERNPER,TXERNRT,TXERNUOT,TXERNWKP,TXHRFTPT,TXHRUSL1,TXHRUSL2,TXHRUSLT,TXIO1COW,TXIO1ICD,TXIO1OCD,TXLAYAVL,TXLAYLK,TXLFS,TXLKAVL,TXLKM1,TXMJOT,TXRET1,TXSCHENR,TXSCHFT,TXSCHLVL,TXSPEMPNOT,TXSPUHRS,TXTCC,TXTCCTOT,TXTCOC,TXTHH,TXTNOHH,TXTO,TXTOHH,TXTONHH,TRLVMODR
20240112231250,1,2024,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,2,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,2,2,2,-1,3,645,645,0,0,0,0,0,0,-1,90,0,0,90,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20240103,4,-1,-1,-1,-1,2,-1,-1,-1,-1,6966759.526535,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1
20240112231251,1,2024,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,2,-1,-1,1,60,0,-1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,2,2,2,1,1,980,980,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20240119,6,-1,-1,-1,-1,2,-1,-1,-1,-1,26790498.168491,2,-1,-1,-1,-1,2,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,1,0,1,1,0,0,-1,0,0,-1,-1,-1,-1,-1,-1
20240112231259,1,2024,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,2,-1,-1,-1,2,-1,0,-1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,2,3,2,-1,1,100,100,0,0,0,0,0,0,-1,800,0,0,800,0,0,0,0,0,0,0,800,800,0,-1,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20240107,1,-1,-1,-1,-1,2,-1,-1,-1,-1,5619188.871794,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1
20240112231262,1,2024,1,-1,-1,-1,2400,-1,1,6,1,2,52,-1,040,-1,040,4,2490,7750,-1,-1,1,-1,-1,2,-1,-1,-1,-1,2,-1,0,1,5,21,2400,1,115384,0,2,0,4,4,9,6,2,2,2,-1,1,110,110,0,175,785,0,0,0,-1,140,0,0,140,0,0,0,0,0,0,0,140,140,0,0,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20240102,3,-1,-1,-1,-1,2,-1,-1,-1,-1,15129921.565355,1,1,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,-1,-1,-1,-1,1
20240112231263,1,2024,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,2,1,2,-1,3,890,890,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20240106,7,1,-1,-1,-1,2,-1,-1,-1,-1,4055092.073490,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1
20240112231265,1,2024,1,-1,18180,2400,-1,40,1,1,-1,1,-1,-1,048,-1,048,4,7290,8740,-1,-1,1,-1,-1,2,-1,2,-1,-1,1,99,2,1,36,21,2400,0,114180,0,1,0,13,9,9,6,2,4,1,1,1,0,0,0,0,0,0,930,0,-1,930,0,0,930,0,0,0,0,930,0,0,0,930,0,0,11,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-2,-2,-1,2,-1,20240121,1,-1,-1,-1,-1,2,-1,-1,-1,-1,7820580.053398,1,4,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,0,1,1,0,0,0,0,0,0,-1,0,0,-1,1
20240112231266,1,2024,1,-1,-1,-1,-1,-1,2,6,2,1,52,-1,040,-1,040,5,7970,3090,-1,-1,1,-1,-1,2,-1,2,-1,-1,1,40,1,1,42,10,-1,1,288461,-1,1,0,16,10,2,1,2,4,1,1,1,125,130,0,0,0,0,580,0,-1,740,0,0,740,0,0,0,0,580,0,0,120,630,0,0,13,0,0,1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20240107,1,-1,-1,-1,-1,2,-1,-1,-1,-1,6998652.780429,1,4,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,0,1,1,0,0,-1,0,0,-1,-1,-1,-1,-1,1
20240112231272,1,2024,1,-1,-1,2000,-1,40,1,1,-1,2,-1,-1,032,-1,032,4,5275,4760,-1,-1,1,-1,-1,2,-1,-1,-1,-1,-1,-1,0,2,22,16,2000,0,80000,0,2,0,7,5,4,3,2,3,2,-1,3,285,285,0,0,345,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20240115,2,-1,-1,-1,-1,2,-1,-1,-1,-1,33070663.516347,1,4,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,1
20240112231286,1,2024,1,-1,-1,-1,2900,-1,1,3,1,1,-1,-1,048,-1,048,3,9470,3740,-1,-1,1,-1,-1,2,-1,2,-1,-1,2,-1,3,1,51,12,2900,0,95000,0,1,0,21,13,3,2,2,5,1,-1,1,105,105,810,0,0,810,715,0,-1,765,220,810,765,0,0,810,810,715,0,0,50,520,0,0,2,0,0,0,-1,1,-1,-1,1,-1,-1,-1,08:30:00,23:00:00,-1,-1,-1,20240113,7,-1,-1,-1,-1,2,-1,-1,-1,-1,4375378.846012,1,4,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,2,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,0,1,1,0,-1,0,0,0,0,-1,0,0,-1,1
20240112231290,1,2024,1,-1,20000,2000,-1,40,1,1,-1,1,-1,-1,040,-1,040,4,6991,4810,-1,-1,1,-1,-1,2,-1,2,-1,-1,2,-1,3,1,33,16,2000,0,100000,0,1,0,11,8,4,3,2,5,1,-1,1,80,530,360,0,0,360,400,0,-1,400,0,360,400,0,0,360,360,400,0,0,0,360,0,0,2,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,06:45:00,23:30:00,-1,-1,-1,20240112,6,-1,-1,-1,-1,2,-1,-1,-1,-1,24499568.888061,1,4,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,0,1,1,0,-1,0,0,0,0,-1,0,0,-1,1
20240112231291,1,2024,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,2,-1,-1,-1,2,-1,0,-1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,2,2,2,-1,1,543,543,0,0,0,0,60,0,72,445,2,0,445,60,0,0,0,0,0,0,375,445,0,-1,-1,0,0,0,-1,1,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,20240106,7,-1,-1,-1,1,1,5,2,-1,-1,2563317.647759,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1
20240112231292,1,2024,1,-1,-1,1500,-1,40,1,1,-1,2,-1,-1,040,-1,040,4,5080,4030,-1,-1,1,-1,-1,2,-1,-1,-1,-1,-1,-1,0,1,22,13,1500,1,60000,0,2,0,7,5,3,2,2,2,2,-1,3,115,115,0,20,460,0,0,0,-1,60,0,0,60,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20240112,6,-1,-1,-1,-1,2,-1,-1,-1,-1,10182225.113310,1,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,1
20240112231296,1,2024,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,040,-1,040,7,0170,6050,-1,-1,1,-1,-1,2,-1,2,-1,-1,1,40,1,1,1,18,-1,-1,-1,-1,1,0,1,1,6,4,2,3,1,1,1,450,450,698,0,0,698,330,0,-1,350,0,698,350,75,0,698,698,330,0,0,20,240,0,-1,2,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,07:00:00,20:00:00,-1,-1,-1,20240107,1,-1,-1,-1,-1,2,-1,-1,-1,-1,4284951.590822,1,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,0,1,1,0,0,0,0,0,0,-1,0,0,-1,-1
20240112231297,1,2024,1,-1,-1,3750,-1,35,1,1,-1,2,-1,-1,030,-1,030,4,8270,3610,-1,-1,1,-1,-1,2,-1,-1,-1,-1,-1,-1,0,2,42,11,3750,1,131250,0,2,0,16,10,3,2,2,1,2,-1,3,340,340,0,30,412,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20240104,5,-1,-1,-1,-1,2,-1,-1,-1,-1,9117870.316945,1,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,1
20240112231309,1,2024,1,-1,-1,-1,-1,-1,2,6,2,2,52,-1,038,-1,038,5,7870,0020,-1,-1,1,-1,-1,2,-1,2,-1,-1,1,40,2,1,40,1,-1,0,151923,-1,1,0,15,10,1,1,2,4,1,1,1,100,485,85,0,0,85,210,0,-1,405,0,85,405,0,0,85,85,210,0,0,195,265,0,0,3,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,08:30:00,21:30:00,-1,-1,-1,20240117,4,-1,-1,-1,-1,2,-1,-1,-1,-1,11378501.987674,1,4,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,0,1,1,0,0,0,0,0,0,-1,0,0,-1,1
20240112231310,1,2024,1,-1,15750,1537,-1,53,1,1,-1,1,-1,-1,060,-1,060,3,9470,3740,-1,-1,1,-1,-1,2,-1,2,-1,-1,-1,-1,0,1,51,12,1537,1,97211,0,2,0,21,13,3,2,2,1,2,-1,3,750,750,0,10,240,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20240103,4,-1,-1,-1,-1,2,-1,-1,-1,-1,11796584.382005,1,4,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,0,1,1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,1
20240112231313,1,2024,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,2,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,2,1,2,-1,3,765,765,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20240116,3,-1,-1,-1,-1,2,-1,-1,-1,-1,7466366.088672,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1
20240112231315,1,2024,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,2,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,2,1,2,-1,3,870,870,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20240113,7,-1,-1,-1,-1,2,-1,-1,-1,-1,3288938.676010,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1
20240112231323,1,2024,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,002,-1,002,7,5690,4950,-1,-1,1,-1,-1,2,-1,-1,-1,-1,2,-1,0,2,22,16,-1,-1,-1,-1,2,0,7,5,4,3,2,2,2,-1,2,600,600,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,-1,-1,0,0,0,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,20240107,1,-1,-1,-1,2,1,1,1,-1,-1,4236954.134471,1,2,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1
20240112231330,1,2024,1,-1,-1,-1,-1,-1,2,6,2,2,52,1,-4,-1,-4,4,7890,0230,-1,-1,1,-1,-1,2,-1,2,-1,-1,1,-4,1,1,40,1,-1,0,96153,-1,1,0,15,10,1,1,2,5,1,3,1,414,444,385,0,0,385,231,0,30,451,0,385,451,90,0,385,385,141,0,0,195,345,0,0,10,0,0,0,-1,1,-1,-1,2,-1,-1,-1,07:05:00,21:45:00,-1,-1,-1,20240112,6,-1,-1,-1,1,1,2,1,-1,-1,12572201.747443,1,4,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,0,1,1,0,0,0,0,0,0,-1,0,0,-1,0
20240112231331,1,2024,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,2,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,2,1,2,-1,3,810,810,0,0,0,0,0,0,-1,0,120,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20240106,7,-1,-1,-1,-1,2,-1,-1,-1,-1,2825751.922022,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1
20240112231335,1,2024,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,2,-1,-1,1,45,0,-1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,2,2,2,1,1,745,745,0,0,0,0,0,0,-1,90,0,0,90,0,0,0,0,0,0,0,90,90,0,-1,-1,0,0,0,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20240104,5,-1,-1,-1,-1,2,-1,-1,-1,-1,15471026.557228,2,-1,-1,-1,-1,2,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,1,0,1,1,0,0,-1,0,0,-1,-1,-1,-1,-1,-1
20240112231339,1,2024,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,2,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,2,1,2,-1,3,905,905,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20240127,7,-1,-1,-1,-1,2,-1,-1,-1,-1,1930024.783267,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1
20240112231344,1,2024,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,2,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,2,1,2,-1,3,685,685,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20240107,1,-1,-1,-1,-1,2,-1,-1,-1,-1,4558916.470001,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1
20240112231345,1,2024,1,-1,-1,-1,-1,-1,2,6,2,2,52,-1,040,-1,040,2,7860,2310,-1,-1,1,-1,-1,2,-1,2,-1,-1,1,40,0,1,40,8,-1,0,140384,-1,2,0,15,10,2,1,2,3,2,1,1,90,210,0,0,0,0,0,0,-1,480,0,0,480,0,0,0,0,0,0,0,210,480,0,0,-1,0,0,0,-1,1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,20240106,7,-1,-1,-1,-1,2,-1,-1,-1,-1,17415938.002128,1,4,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,0,1,1,0,0,-1,0,0,-1,-1,-1,-1,-1,1
20240112231348,1,2024,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,009,-1,009,7,8564,2770,-1,-1,1,-1,-1,2,-1,-1,-1,-1,2,-1,0,2,44,9,-1,-1,-1,-1,2,0,17,11,2,1,2,2,2,-1,1,480,480,0,0,0,0,0,0,-1,490,0,0,490,0,0,0,0,0,0,0,490,490,0,-1,-1,0,0,0,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,20240106,7,-1,-1,-1,-1,2,-1,-1,-1,-1,2778250.392748,1,4,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1
20240112231349,1,2024,1,-1,-1,-1,2019,-1,1,2,1,1,-1,-1,040,-1,040,4,6070,4530,-1,-1,1,-1,-1,2,-1,2,-1,-1,-1,-1,0,1,23,15,2019,0,130000,0,2,0,8,6,3,2,2,1,2,-1,3,765,765,0,0,0,0,0,0,20,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20240115,2,-1,-1,-1,1,1,4,1,-1,-1,19596469.453942,1,4,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,0,1,1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,1
